Ticker,ARIMA_MAPE,ARIMA_RMSE,ARIMA_DirAcc,Naive_MAPE,Naive_RMSE,Naive_DirAcc,Prophet_MAPE,Prophet_RMSE,Prophet_DirAcc,Ensemble_MAPE,Ensemble_RMSE,Ensemble_DirAcc,Best_Model
RELIANCE.NS,0.8768239881704729,17.673657029800225,59.29203539823009,0.8865439974367149,17.843622957818226,52.21238938053098,14.402212622359508,233.36609465731914,47.78761061946903,1.1804440437678043,21.527209594585845,47.78761061946903,ARIMA
HDFCBANK.NS,0.8081234749254701,10.229248898287914,51.76991150442478,0.8072157470884787,10.208436161658312,46.902654867256636,12.39083752577399,145.08710984246275,45.57522123893805,1.1627747319724908,14.15918335602523,46.017699115044245,ARIMA
TATASTEEL.NS,1.1944622900347837,3.10363150670846,55.75221238938053,1.1944622900347837,3.10363150670846,55.75221238938053,26.810239725891062,55.33892828131901,44.24778761061947,1.683910927209687,3.9839108220938826,44.24778761061947,ARIMA
APOLLOHOSP.NS,0.8607290931615376,91.63636847031947,52.654867256637175,0.8553466576109559,91.68926109559989,48.67256637168141,4.144181648713745,365.31172225484477,54.424778761061944,1.074967587006922,105.70357503227838,55.309734513274336,ARIMA
MARUTI.NS,1.0251336428731221,208.5661760506856,50.0,1.0177986101245784,207.84444825064054,55.309734513274336,18.39280863705995,3220.1276550350613,44.690265486725664,1.447066133433353,264.6199793059767,45.57522123893805,ARIMA
